id,date,year_week,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202142-8883,2021-10-23,202142,8883,93,Goku,96700,15.6,Core,72.0,74.0
202143-8883,2021-10-30,202143,8883,90,Goku,96700,15.6,Core,0.0,42.0
202143-8883,2021-10-30,202143,8883,93,Goku,96700,15.6,Core,0.0,99.0
202144-8883,2021-11-06,202144,8883,90,Goku,96700,15.6,Core,10.0,83.0
202144-8883,2021-11-06,202144,8883,93,Goku,96700,15.6,Core,20.0,
202145-8883,2021-11-13,202145,8883,90,Goku,96700,15.6,Core,4.0,76.0
202146-8883,2021-11-20,202146,8883,90,Goku,96700,15.6,Core,14.0,98.0
202146-8883,2021-11-20,202146,8883,93,Goku,96700,15.6,Core,20.0,62.0
202147-8883,2021-11-27,202147,8883,90,Goku,96700,15.6,Core,33.0,54.0
202147-8883,2021-11-27,202147,8883,93,Goku,96700,15.6,Core,1.0,60.0
202148-8883,2021-12-04,202148,8883,90,Goku,96700,15.6,Core,7.0,
202148-8883,2021-12-04,202148,8883,93,Goku,96700,15.6,Core,15.0,45.0
202149-8883,2021-12-11,202149,8883,90,Goku,96700,15.6,Core,5.0,59.0
202149-8883,2021-12-11,202149,8883,93,Goku,96700,15.6,Core,6.0,35.0
202150-8883,2021-12-18,202150,8883,90,Goku,96700,15.6,Core,5.0,58.0
202150-8883,2021-12-18,202150,8883,93,Goku,96700,15.6,Core,7.0,48.0
202151-8883,2021-12-25,202151,8883,90,Goku,96700,15.6,Core,0.0,58.0
202151-8883,2021-12-25,202151,8883,93,Goku,96700,15.6,Core,0.0,90.0
202152-8883,2022-01-01,202152,8883,90,Goku,96700,15.6,Core,,36.0
202152-8883,2022-01-01,202152,8883,93,Goku,96700,15.6,Core,40.0,42.0
202201-8883,2022-01-08,202201,8883,90,Goku,96700,15.6,Core,13.0,18.0
202201-8883,2022-01-08,202201,8883,93,Goku,96700,15.6,Core,15.0,19.0
202202-8883,2022-01-15,202202,8883,90,Goku,96700,15.6,Core,3.0,13.0
202202-8883,2022-01-15,202202,8883,93,Goku,96700,15.6,Core,6.0,10.0
202203-8883,2022-01-22,202203,8883,90,Goku,96700,15.6,Core,1.0,18.0
202203-8883,2022-01-22,202203,8883,93,Goku,96700,15.6,Core,1.0,8.0
202204-8883,2022-01-29,202204,8883,90,Goku,96700,15.6,Core,3.0,34.0
202204-8883,2022-01-29,202204,8883,93,Goku,96700,15.6,Core,0.0,14.0
202205-8883,2022-02-05,202205,8883,90,Goku,96700,15.6,Core,11.0,53.0
202205-8883,2022-02-05,202205,8883,93,Goku,96700,15.6,Core,1.0,30.0
202206-8883,2022-02-12,202206,8883,90,Goku,96700,15.6,Core,4.0,104.0
202206-8883,2022-02-12,202206,8883,93,Goku,96700,15.6,Core,4.0,65.0
202207-8883,2022-02-19,202207,8883,93,Goku,96700,15.6,Core,9.0,123.0
202208-8883,2022-02-26,202208,8883,93,Goku,96700,15.6,Core,1.0,128.0
202209-8883,2022-03-05,202209,8883,93,Goku,96700,15.6,Core,9.0,197.0
202210-8883,2022-03-12,202210,8883,93,Goku,96700,15.6,Core,28.0,154.0
202211-8883,2022-03-19,202211,8883,93,Goku,96700,15.6,Core,0.0,175.0
202212-8883,2022-03-26,202212,8883,90,Goku,96700,15.6,Core,8.0,160.0
202212-8883,2022-03-26,202212,8883,93,Goku,96700,15.6,Core,0.0,227.0
202213-8883,2022-04-02,202213,8883,93,Goku,96700,15.6,Core,37.0,171.0
202214-8883,2022-04-09,202214,8883,90,Goku,96700,15.6,Core,11.0,152.0
202214-8883,2022-04-09,202214,8883,93,Goku,96700,15.6,Core,2.0,167.0
202215-8883,2022-04-16,202215,8883,90,Goku,96700,15.6,Core,26.0,132.0
202215-8883,2022-04-16,202215,8883,93,Goku,96700,15.6,Core,0.0,167.0
202216-8883,2022-04-23,202216,8883,90,Goku,96700,15.6,Core,26.0,105.0
202216-8883,2022-04-23,202216,8883,93,Goku,96700,15.6,Core,3.0,190.0
202217-8883,2022-04-30,202217,8883,90,Goku,96700,15.6,Core,,90.0
202217-8883,2022-04-30,202217,8883,93,Goku,96700,15.6,Core,68.0,98.0
202218-8883,2022-05-07,202218,8883,90,Goku,96700,15.6,Core,21.0,58.0
202219-8883,2022-05-14,202219,8883,90,Goku,96700,15.6,Core,0.0,62.0
202219-8883,2022-05-14,202219,8883,93,Goku,96700,15.6,Core,23.0,65.0
202220-8883,2022-05-21,202220,8883,90,Goku,96700,15.6,Core,5.0,103.0
202220-8883,2022-05-21,202220,8883,93,Goku,96700,15.6,Core,0.0,71.0
202221-8883,2022-05-28,202221,8883,90,Goku,96700,15.6,Core,,143.0
202221-8883,2022-05-28,202221,8883,93,Goku,96700,15.6,Core,0.0,121.0
202222-8883,2022-06-04,202222,8883,90,Goku,96700,15.6,Core,32.0,99.0
202223-8883,2022-06-11,202223,8883,90,Goku,96700,15.6,Core,5.0,115.0
202223-8883,2022-06-11,202223,8883,93,Goku,96700,15.6,Core,1.0,157.0
202224-8883,2022-06-18,202224,8883,90,Goku,96700,15.6,Core,2.0,111.0
202224-8883,2022-06-18,202224,8883,93,Goku,96700,15.6,Core,48.0,84.0
202225-8883,2022-06-25,202225,8883,90,Goku,96700,15.6,Core,36.0,66.0
202225-8883,2022-06-25,202225,8883,93,Goku,96700,15.6,Core,33.0,61.0
202226-8883,2022-07-02,202226,8883,90,Goku,96700,15.6,Core,3.0,
202226-8883,2022-07-02,202226,8883,93,Goku,96700,15.6,Core,8.0,76.0
202227-8883,2022-07-09,202227,8883,90,Goku,96700,15.6,Core,11.0,53.0
202228-8883,2022-07-16,202228,8883,90,Goku,96700,15.6,Core,7.0,56.0
202229-8883,2022-07-23,202229,8883,90,Goku,96700,15.6,Core,20.0,26.0
202230-8883,2022-07-30,202230,8883,90,Goku,96700,15.6,Core,14.0,13.0
202231-8883,2022-08-06,202231,8883,90,Goku,96700,15.6,Core,2.0,10.0
202231-8883,2022-08-06,202231,8883,93,Goku,96700,15.6,Core,18.0,48.0
202232-8883,2022-08-13,202232,8883,90,Goku,96700,15.6,Core,0.0,13.0
202232-8883,2022-08-13,202232,8883,93,Goku,96700,15.6,Core,0.0,51.0
202233-8883,2022-08-20,202233,8883,90,Goku,96700,15.6,Core,0.0,27.0
202233-8883,2022-08-20,202233,8883,93,Goku,96700,15.6,Core,,43.0
202234-8883,2022-08-27,202234,8883,90,Goku,96700,15.6,Core,4.0,20.0
202234-8883,2022-08-27,202234,8883,93,Goku,96700,15.6,Core,8.0,62.0
202235-8883,2022-09-03,202235,8883,90,Goku,96700,15.6,Core,0.0,25.0
202235-8883,2022-09-03,202235,8883,93,Goku,96700,15.6,Core,11.0,118.0
202236-8883,2022-09-10,202236,8883,90,Goku,96700,15.6,Core,9.0,21.0
202236-8883,2022-09-10,202236,8883,93,Goku,96700,15.6,Core,38.0,60.0
202237-8883,2022-09-17,202237,8883,90,Goku,96700,15.6,Core,9.0,30.0
202237-8883,2022-09-17,202237,8883,93,Goku,96700,15.6,Core,16.0,
202238-8883,2022-09-24,202238,8883,90,Goku,96700,15.6,Core,0.0,59.0
202238-8883,2022-09-24,202238,8883,93,Goku,96700,15.6,Core,4.0,41.0
202239-8883,2022-10-01,202239,8883,90,Goku,96700,15.6,Core,0.0,96.0
202239-8883,2022-10-01,202239,8883,93,Goku,96700,15.6,Core,2.0,62.0
202240-8883,2022-10-08,202240,8883,90,Goku,96700,15.6,Core,0.0,129.0
202240-8883,2022-10-08,202240,8883,93,Goku,96700,15.6,Core,0.0,120.0
202241-8883,2022-10-15,202241,8883,90,Goku,96700,15.6,Core,44.0,70.0
202242-8883,2022-10-22,202242,8883,90,Goku,96700,15.6,Core,12.0,52.0
202242-8883,2022-10-22,202242,8883,93,Goku,96700,15.6,Core,39.0,63.0
202243-8883,2022-10-29,202243,8883,90,Goku,96700,15.6,Core,0.0,67.0
202243-8883,2022-10-29,202243,8883,93,Goku,96700,15.6,Core,22.0,30.0
202244-8883,2022-11-05,202244,8883,90,Goku,96700,15.6,Core,6.0,92.0
202244-8883,2022-11-05,202244,8883,93,Goku,96700,15.6,Core,9.0,
202245-8883,2022-11-12,202245,8883,90,Goku,96700,15.6,Core,1.0,172.0
202245-8883,2022-11-12,202245,8883,93,Goku,96700,15.6,Core,2.0,12.0
202246-8883,2022-11-19,202246,8883,90,Goku,96700,15.6,Core,4.0,174.0
202247-8883,2022-11-26,202247,8883,90,Goku,96700,15.6,Core,27.0,133.0
202247-8883,2022-11-26,202247,8883,93,Goku,96700,15.6,Core,,16.0
202248-8883,2022-12-03,202248,8883,90,Goku,96700,15.6,Core,44.0,73.0
202249-8883,2022-12-10,202249,8883,90,Goku,96700,15.6,Core,10.0,57.0
202249-8883,2022-12-10,202249,8883,93,Goku,96700,15.6,Core,3.0,12.0
202250-8883,2022-12-17,202250,8883,90,Goku,96700,15.6,Core,11.0,75.0
202250-8883,2022-12-17,202250,8883,93,Goku,96700,15.6,Core,,5.0
202251-8883,2022-12-24,202251,8883,90,Goku,96700,15.6,Core,15.0,52.0
202252-8883,2022-12-31,202252,8883,90,Goku,96700,15.6,Core,0.0,61.0
202252-8883,2022-12-31,202252,8883,93,Goku,96700,15.6,Core,4.0,3.0
202301-8883,2023-01-07,202301,8883,90,Goku,96700,15.6,Core,6.0,57.0
202302-8883,2023-01-14,202302,8883,90,Goku,96700,15.6,Core,20.0,33.0
202302-8883,2023-01-14,202302,8883,93,Goku,96700,15.6,Core,0.0,3.0
202304-8883,2023-01-28,202304,8883,90,Goku,96700,15.6,Core,2.0,29.0
202304-8883,2023-01-28,202304,8883,93,Goku,96700,15.6,Core,0.0,6.0
202305-8883,2023-02-04,202305,8883,90,Goku,96700,15.6,Core,14.0,44.0
202306-8883,2023-02-11,202306,8883,93,Goku,96700,15.6,Core,6.0,14.0
202307-8883,2023-02-18,202307,8883,90,Goku,96700,15.6,Core,6.0,62.0
202307-8883,2023-02-18,202307,8883,93,Goku,96700,15.6,Core,0.0,32.0
202308-8883,2023-02-25,202308,8883,90,Goku,96700,15.6,Core,18.0,48.0
202308-8883,2023-02-25,202308,8883,93,Goku,96700,15.6,Core,0.0,70.0
202309-8883,2023-03-04,202309,8883,90,Goku,96700,15.6,Core,10.0,
202309-8883,2023-03-04,202309,8883,93,Goku,96700,15.6,Core,22.0,36.0
202310-8883,2023-03-11,202310,8883,90,Goku,96700,15.6,Core,7.0,35.0
202310-8883,2023-03-11,202310,8883,93,Goku,96700,15.6,Core,11.0,24.0
202311-8883,2023-03-18,202311,8883,90,Goku,96700,15.6,Core,1.0,38.0
202311-8883,2023-03-18,202311,8883,93,Goku,96700,15.6,Core,0.0,26.0
202312-8883,2023-03-25,202312,8883,90,Goku,96700,15.6,Core,14.0,21.0
202312-8883,2023-03-25,202312,8883,93,Goku,96700,15.6,Core,0.0,46.0
202313-8883,2023-04-01,202313,8883,90,Goku,96700,15.6,Core,8.0,17.0
202313-8883,2023-04-01,202313,8883,93,Goku,96700,15.6,Core,0.0,92.0
202314-8883,2023-04-08,202314,8883,90,Goku,96700,15.6,Core,11.0,24.0
202314-8883,2023-04-08,202314,8883,93,Goku,96700,15.6,Core,0.0,138.0
202315-8883,2023-04-15,202315,8883,90,Goku,96700,15.6,Core,0.0,46.0
202315-8883,2023-04-15,202315,8883,93,Goku,96700,15.6,Core,51.0,111.0
202316-8883,2023-04-22,202316,8883,90,Goku,96700,15.6,Core,0.0,67.0
202316-8883,2023-04-22,202316,8883,93,Goku,96700,15.6,Core,0.0,112.0
202317-8883,2023-04-29,202317,8883,90,Goku,96700,15.6,Core,0.0,82.0
202317-8883,2023-04-29,202317,8883,93,Goku,96700,15.6,Core,4.0,106.0
202318-8883,2023-05-06,202318,8883,90,Goku,96700,15.6,Core,0.0,102.0
202318-8883,2023-05-06,202318,8883,93,Goku,96700,15.6,Core,19.0,77.0
202053-9870,2021-01-02,202053,9870,12,Doraemon,107337,15.6,Gaming,8.0,129.0
202101-9870,2021-01-09,202101,9870,12,Doraemon,107337,15.6,Gaming,70.0,78.0
202102-9870,2021-01-16,202102,9870,12,Doraemon,107337,15.6,Gaming,2.0,74.0
202103-9870,2021-01-23,202103,9870,12,Doraemon,107337,15.6,Gaming,43.0,61.0
202104-9870,2021-01-30,202104,9870,12,Doraemon,107337,15.6,Gaming,36.0,76.0
202105-9870,2021-02-06,202105,9870,12,Doraemon,107337,15.6,Gaming,0.0,138.0
202106-9870,2021-02-13,202106,9870,12,Doraemon,107337,15.6,Gaming,56.0,82.0
202107-9870,2021-02-20,202107,9870,12,Doraemon,107337,15.6,Gaming,47.0,75.0
202108-9870,2021-02-27,202108,9870,12,Doraemon,107337,15.6,Gaming,21.0,
202109-9870,2021-03-06,202109,9870,12,Doraemon,107337,15.6,Gaming,,149.0
202110-9870,2021-03-13,202110,9870,12,Doraemon,107337,15.6,Gaming,51.0,124.0
202111-9870,2021-03-20,202111,9870,12,Doraemon,107337,15.6,Gaming,0.0,171.0
202112-9870,2021-03-27,202112,9870,12,Doraemon,107337,15.6,Gaming,81.0,80.0
202113-9870,2021-04-03,202113,9870,12,Doraemon,107337,15.6,Gaming,121.0,37.0
202114-9870,2021-04-10,202114,9870,12,Doraemon,107337,15.6,Gaming,88.0,16.0
202115-9870,2021-04-17,202115,9870,12,Doraemon,107337,15.6,Gaming,43.0,6.0
202116-9870,2021-04-24,202116,9870,12,Doraemon,107337,15.6,Gaming,14.0,2.0
202117-9870,2021-05-01,202117,9870,12,Doraemon,107337,15.6,Gaming,18.0,0.0
202118-9870,2021-05-08,202118,9870,12,Doraemon,107337,15.6,Gaming,0.0,0.0
202119-9870,2021-05-15,202119,9870,12,Doraemon,107337,15.6,Gaming,0.0,2.0
202120-9870,2021-05-22,202120,9870,12,Doraemon,107337,15.6,Gaming,25.0,4.0
202121-9870,2021-05-29,202121,9870,12,Doraemon,107337,15.6,Gaming,38.0,9.0
202122-9870,2021-06-05,202122,9870,12,Doraemon,107337,15.6,Gaming,60.0,20.0
202123-9870,2021-06-12,202123,9870,12,Doraemon,107337,15.6,Gaming,16.0,44.0
202124-9870,2021-06-19,202124,9870,12,Doraemon,107337,15.6,Gaming,56.0,95.0
202125-9870,2021-06-26,202125,9870,12,Doraemon,107337,15.6,Gaming,74.0,66.0
202126-9870,2021-07-03,202126,9870,12,Doraemon,107337,15.6,Gaming,108.0,56.0
202127-9870,2021-07-10,202127,9870,12,Doraemon,107337,15.6,Gaming,135.0,35.0
202128-9870,2021-07-17,202128,9870,12,Doraemon,107337,15.6,Gaming,43.0,35.0
202129-9870,2021-07-24,202129,9870,12,Doraemon,107337,15.6,Gaming,18.0,38.0
202130-9870,2021-07-31,202130,9870,12,Doraemon,107337,15.6,Gaming,103.0,41.0
202131-9870,2021-08-07,202131,9870,12,Doraemon,107337,15.6,Gaming,61.0,21.0
202132-9870,2021-08-14,202132,9870,12,Doraemon,107337,15.6,Gaming,22.0,14.0
202133-9870,2021-08-21,202133,9870,12,Doraemon,107337,15.6,Gaming,8.0,16.0
202134-9870,2021-08-28,202134,9870,12,Doraemon,107337,15.6,Gaming,0.0,28.0
202135-9870,2021-09-04,202135,9870,12,Doraemon,107337,15.6,Gaming,21.0,14.0
202137-9870,2021-09-18,202137,9870,12,Doraemon,107337,15.6,Gaming,3.0,9.0
202138-9870,2021-09-25,202138,9870,12,Doraemon,107337,15.6,Gaming,29.0,
202139-9870,2021-10-02,202139,9870,12,Doraemon,107337,15.6,Gaming,38.0,19.0
202140-9870,2021-10-09,202140,9870,12,Doraemon,107337,15.6,Gaming,54.0,40.0
202141-9870,2021-10-16,202141,9870,12,Doraemon,107337,15.6,Gaming,28.0,85.0
202142-9870,2021-10-23,202142,9870,12,Doraemon,107337,15.6,Gaming,36.0,56.0
202205-9870,2022-02-05,202205,9870,12,Doraemon,107337,15.6,Gaming,0.0,60.0
202206-9870,2022-02-12,202206,9870,12,Doraemon,107337,15.6,Gaming,6.0,51.0
202207-9870,2022-02-19,202207,9870,12,Doraemon,107337,15.6,Gaming,3.0,73.0
202208-9870,2022-02-26,202208,9870,12,Doraemon,107337,15.6,Gaming,18.0,45.0
202209-9870,2022-03-05,202209,9870,12,Doraemon,107337,15.6,Gaming,4.0,46.0
202210-9870,2022-03-12,202210,9870,12,Doraemon,107337,15.6,Gaming,0.0,74.0
202211-9870,2022-03-19,202211,9870,12,Doraemon,107337,15.6,Gaming,20.0,47.0
202212-9870,2022-03-26,202212,9870,12,Doraemon,107337,15.6,Gaming,0.0,49.0
202213-9870,2022-04-02,202213,9870,12,Doraemon,107337,15.6,Gaming,0.0,81.0
202214-9870,2022-04-09,202214,9870,12,Doraemon,107337,15.6,Gaming,0.0,162.0
202215-9870,2022-04-16,202215,9870,12,Doraemon,107337,15.6,Gaming,5.0,154.0
202216-9870,2022-04-23,202216,9870,12,Doraemon,107337,15.6,Gaming,31.0,107.0
202217-9870,2022-04-30,202217,9870,12,Doraemon,107337,15.6,Gaming,0.0,125.0
202218-9870,2022-05-07,202218,9870,12,Doraemon,107337,15.6,Gaming,2.0,121.0
202219-9870,2022-05-14,202219,9870,12,Doraemon,107337,15.6,Gaming,26.0,82.0
202220-9870,2022-05-21,202220,9870,12,Doraemon,107337,15.6,Gaming,0.0,91.0
202221-9870,2022-05-28,202221,9870,12,Doraemon,107337,15.6,Gaming,32.0,42.0
202222-9870,2022-06-04,202222,9870,12,Doraemon,107337,15.6,Gaming,17.0,18.0
202223-9870,2022-06-11,202223,9870,12,Doraemon,107337,15.6,Gaming,6.0,8.0
202224-9870,2022-06-18,202224,9870,12,Doraemon,107337,15.6,Gaming,4.0,3.0
202224-9870,2022-06-18,202224,9870,15,Doraemon,107337,15.6,Gaming,0.0,
202225-9870,2022-06-25,202225,9870,12,Doraemon,107337,15.6,Gaming,0.0,3.0
202225-9870,2022-06-25,202225,9870,15,Doraemon,107337,15.6,Gaming,60.0,85.0
202226-9870,2022-07-02,202226,9870,12,Doraemon,107337,15.6,Gaming,0.0,6.0
202226-9870,2022-07-02,202226,9870,15,Doraemon,107337,15.6,Gaming,31.0,82.0
202227-9870,2022-07-09,202227,9870,12,Doraemon,107337,15.6,Gaming,0.0,14.0
202227-9870,2022-07-09,202227,9870,15,Doraemon,107337,15.6,Gaming,86.0,128.0
202228-9870,2022-07-16,202228,9870,12,Doraemon,107337,15.6,Gaming,0.0,33.0
202228-9870,2022-07-16,202228,9870,15,Doraemon,107337,15.6,Gaming,36.0,73.0
202229-9870,2022-07-23,202229,9870,12,Doraemon,107337,15.6,Gaming,0.0,73.0
202229-9870,2022-07-23,202229,9870,15,Doraemon,107337,15.6,Gaming,7.0,
202230-9870,2022-07-30,202230,9870,12,Doraemon,107337,15.6,Gaming,9.0,
202230-9870,2022-07-30,202230,9870,15,Doraemon,107337,15.6,Gaming,72.0,70.0
202231-9870,2022-08-06,202231,9870,12,Doraemon,107337,15.6,Gaming,0.0,
202231-9870,2022-08-06,202231,9870,15,Doraemon,107337,15.6,Gaming,70.0,50.0
202232-9870,2022-08-13,202232,9870,12,Doraemon,107337,15.6,Gaming,0.0,83.0
202232-9870,2022-08-13,202232,9870,15,Doraemon,107337,15.6,Gaming,40.0,59.0
202233-9870,2022-08-20,202233,9870,12,Doraemon,107337,15.6,Gaming,0.0,135.0
202233-9870,2022-08-20,202233,9870,15,Doraemon,107337,15.6,Gaming,44.0,105.0
202234-9870,2022-08-27,202234,9870,12,Doraemon,107337,15.6,Gaming,8.0,124.0
202234-9870,2022-08-27,202234,9870,15,Doraemon,107337,15.6,Gaming,10.0,89.0
202235-9870,2022-09-03,202235,9870,12,Doraemon,107337,15.6,Gaming,31.0,80.0
202235-9870,2022-09-03,202235,9870,15,Doraemon,107337,15.6,Gaming,12.0,71.0
202236-9870,2022-09-10,202236,9870,12,Doraemon,107337,15.6,Gaming,0.0,85.0
202236-9870,2022-09-10,202236,9870,15,Doraemon,107337,15.6,Gaming,6.0,96.0
202237-9870,2022-09-17,202237,9870,12,Doraemon,107337,15.6,Gaming,5.0,138.0
202237-9870,2022-09-17,202237,9870,15,Doraemon,107337,15.6,Gaming,,179.0
202238-9870,2022-09-24,202238,9870,12,Doraemon,107337,15.6,Gaming,28.0,96.0
202238-9870,2022-09-24,202238,9870,15,Doraemon,107337,15.6,Gaming,51.0,127.0
202239-9870,2022-10-01,202239,9870,12,Doraemon,107337,15.6,Gaming,0.0,113.0
202239-9870,2022-10-01,202239,9870,15,Doraemon,107337,15.6,Gaming,0.0,
202240-9870,2022-10-08,202240,9870,12,Doraemon,107337,15.6,Gaming,0.0,197.0
202240-9870,2022-10-08,202240,9870,15,Doraemon,107337,15.6,Gaming,,164.0
202241-9870,2022-10-15,202241,9870,12,Doraemon,107337,15.6,Gaming,13.0,177.0
202241-9870,2022-10-15,202241,9870,15,Doraemon,107337,15.6,Gaming,22.0,196.0
202242-9870,2022-10-22,202242,9870,12,Doraemon,107337,15.6,Gaming,51.0,100.0
202242-9870,2022-10-22,202242,9870,15,Doraemon,107337,15.6,Gaming,44.0,175.0
202243-9870,2022-10-29,202243,9870,12,Doraemon,107337,15.6,Gaming,10.0,84.0
202243-9870,2022-10-29,202243,9870,15,Doraemon,107337,15.6,Gaming,23.0,150.0
202244-9870,2022-11-05,202244,9870,12,Doraemon,107337,15.6,Gaming,0.0,87.0
202244-9870,2022-11-05,202244,9870,15,Doraemon,107337,15.6,Gaming,0.0,180.0
202245-9870,2022-11-12,202245,9870,12,Doraemon,107337,15.6,Gaming,0.0,95.0
202245-9870,2022-11-12,202245,9870,15,Doraemon,107337,15.6,Gaming,102.0,101.0
202246-9870,2022-11-19,202246,9870,12,Doraemon,107337,15.6,Gaming,22.0,62.0
202246-9870,2022-11-19,202246,9870,15,Doraemon,107337,15.6,Gaming,109.0,57.0
202247-9870,2022-11-26,202247,9870,12,Doraemon,107337,15.6,Gaming,0.0,66.0
202247-9870,2022-11-26,202247,9870,15,Doraemon,107337,15.6,Gaming,5.0,49.0
202248-9870,2022-12-03,202248,9870,12,Doraemon,107337,15.6,Gaming,0.0,99.0
202248-9870,2022-12-03,202248,9870,15,Doraemon,107337,15.6,Gaming,0.0,70.0
202249-9870,2022-12-10,202249,9870,12,Doraemon,107337,15.6,Gaming,14.0,77.0
202249-9870,2022-12-10,202249,9870,15,Doraemon,107337,15.6,Gaming,18.0,45.0
202250-9870,2022-12-17,202250,9870,12,Doraemon,107337,15.6,Gaming,0.0,102.0
202250-9870,2022-12-17,202250,9870,15,Doraemon,107337,15.6,Gaming,0.0,47.0
202251-9870,2022-12-24,202251,9870,12,Doraemon,107337,15.6,Gaming,1.0,105.0
202251-9870,2022-12-24,202251,9870,15,Doraemon,107337,15.6,Gaming,0.0,79.0
202252-9870,2022-12-31,202252,9870,12,Doraemon,107337,15.6,Gaming,2.0,171.0
202252-9870,2022-12-31,202252,9870,15,Doraemon,107337,15.6,Gaming,0.0,
202301-9870,2023-01-07,202301,9870,12,Doraemon,107337,15.6,Gaming,27.0,135.0
202301-9870,2023-01-07,202301,9870,15,Doraemon,107337,15.6,Gaming,16.0,67.0
202302-9870,2023-01-14,202302,9870,12,Doraemon,107337,15.6,Gaming,4.0,179.0
202302-9870,2023-01-14,202302,9870,15,Doraemon,107337,15.6,Gaming,0.0,83.0
202303-9870,2023-01-21,202303,9870,12,Doraemon,107337,15.6,Gaming,52.0,104.0
202303-9870,2023-01-21,202303,9870,15,Doraemon,107337,15.6,Gaming,25.0,45.0
202304-9870,2023-01-28,202304,9870,12,Doraemon,107337,15.6,Gaming,26.0,71.0
202304-9870,2023-01-28,202304,9870,15,Doraemon,107337,15.6,Gaming,6.0,35.0
202305-9870,2023-02-04,202305,9870,12,Doraemon,107337,15.6,Gaming,6.0,61.0
202305-9870,2023-02-04,202305,9870,15,Doraemon,107337,15.6,Gaming,0.0,46.0
202306-9870,2023-02-11,202306,9870,12,Doraemon,107337,15.6,Gaming,0.0,67.0
202306-9870,2023-02-11,202306,9870,15,Doraemon,107337,15.6,Gaming,26.0,43.0
202307-9870,2023-02-18,202307,9870,15,Doraemon,107337,15.6,Gaming,31.0,31.0
202308-9870,2023-02-25,202308,9870,12,Doraemon,107337,15.6,Gaming,1.0,113.0
202308-9870,2023-02-25,202308,9870,15,Doraemon,107337,15.6,Gaming,54.0,38.0
202309-9870,2023-03-04,202309,9870,12,Doraemon,107337,15.6,Gaming,1.0,153.0
202309-9870,2023-03-04,202309,9870,15,Doraemon,107337,15.6,Gaming,75.0,21.0
202310-9870,2023-03-11,202310,9870,12,Doraemon,107337,15.6,Gaming,35.0,100.0
202310-9870,2023-03-11,202310,9870,15,Doraemon,107337,15.6,Gaming,67.0,19.0
202311-9870,2023-03-18,202311,9870,12,Doraemon,107337,15.6,Gaming,0.0,106.0
202311-9870,2023-03-18,202311,9870,15,Doraemon,107337,15.6,Gaming,0.0,29.0
202312-9870,2023-03-25,202312,9870,12,Doraemon,107337,15.6,Gaming,8.0,99.0
202312-9870,2023-03-25,202312,9870,15,Doraemon,107337,15.6,Gaming,0.0,57.0
202313-9870,2023-04-01,202313,9870,12,Doraemon,107337,15.6,Gaming,0.0,152.0
202313-9870,2023-04-01,202313,9870,15,Doraemon,107337,15.6,Gaming,62.0,85.0
202314-9870,2023-04-08,202314,9870,12,Doraemon,107337,15.6,Gaming,42.0,88.0
202314-9870,2023-04-08,202314,9870,15,Doraemon,107337,15.6,Gaming,0.0,117.0
202315-9870,2023-04-15,202315,9870,12,Doraemon,107337,15.6,Gaming,7.0,77.0
202315-9870,2023-04-15,202315,9870,15,Doraemon,107337,15.6,Gaming,35.0,64.0
202316-9870,2023-04-22,202316,9870,12,Doraemon,107337,15.6,Gaming,29.0,38.0
202316-9870,2023-04-22,202316,9870,15,Doraemon,107337,15.6,Gaming,105.0,50.0
202317-9870,2023-04-29,202317,9870,12,Doraemon,107337,15.6,Gaming,10.0,22.0
202317-9870,2023-04-29,202317,9870,15,Doraemon,107337,15.6,Gaming,0.0,68.0
202318-9870,2023-05-06,202318,9870,12,Doraemon,107337,15.6,Gaming,0.0,21.0
202318-9870,2023-05-06,202318,9870,15,Doraemon,107337,15.6,Gaming,10.0,90.0
202104-10857,2021-01-30,202104,10857,12,Doraemon,108304,15.6,Gaming,0.0,53.0
202105-10857,2021-02-06,202105,10857,12,Doraemon,108304,15.6,Gaming,0.0,82.0
202106-10857,2021-02-13,202106,10857,12,Doraemon,108304,15.6,Gaming,62.0,45.0
202107-10857,2021-02-20,202107,10857,12,Doraemon,108304,15.6,Gaming,6.0,35.0
202108-10857,2021-02-27,202108,10857,12,Doraemon,108304,15.6,Gaming,39.0,46.0
202109-10857,2021-03-06,202109,10857,12,Doraemon,108304,15.6,Gaming,24.0,70.0
202110-10857,2021-03-13,202110,10857,12,Doraemon,108304,15.6,Gaming,9.0,59.0
202111-10857,2021-03-20,202111,10857,12,Doraemon,108304,15.6,Gaming,14.0,37.0
202112-10857,2021-03-27,202112,10857,12,Doraemon,108304,15.6,Gaming,24.0,16.0
202113-10857,2021-04-03,202113,10857,12,Doraemon,108304,15.6,Gaming,11.0,7.0
202114-10857,2021-04-10,202114,10857,12,Doraemon,108304,15.6,Gaming,23.0,2.0
202115-10857,2021-04-17,202115,10857,12,Doraemon,108304,15.6,Gaming,21.0,0.0
202116-10857,2021-04-24,202116,10857,12,Doraemon,108304,15.6,Gaming,30.0,0.0
202117-10857,2021-05-01,202117,10857,12,Doraemon,108304,15.6,Gaming,20.0,0.0
202118-10857,2021-05-08,202118,10857,12,Doraemon,108304,15.6,Gaming,0.0,0.0
